Time,x,y,z,Speedbreaker,Pothole
884.826,0.84,2.6,8.16,0,0
884.89,0.91,2.79,8.81,0,0
884.961,0.42,2.96,9,0,0
885.032,0.76,3.06,8.54,0,0
885.109,0.5,3.02,9.34,0,0
885.173,0.91,3.02,8.77,0,0
885.244,0.72,2.91,9.11,0,0
885.308,0.46,3.02,8.27,0,0
885.373,0.27,3.34,8.58,0,0
885.44,0.3,3.64,8.27,0,0
885.503,0.89,2.98,9.04,0,0
885.575,1.04,2.56,8.16,0,0
885.641,0.8,2.64,8.16,0,0
885.708,0.91,3.02,8.73,0,0
885.772,0.72,3.06,8.35,0,0
885.834,1.46,2.91,8.54,0,0
885.896,1.42,2.56,8.5,0,0
885.962,1.33,2.6,8.5,0,0
886.028,1.33,2.64,8.43,0,0
886.092,1.38,2.64,8.66,0,0
886.155,1.23,2.68,7.86,0,0
886.221,1.23,2.76,8.77,0,0
886.291,1.12,2.72,8.69,0,0
886.352,1.33,2.6,8.92,0,0
886.423,1.42,2.64,8.77,0,0
886.487,1.42,3.02,8.62,0,0
886.552,1.12,2.79,8.54,0,0
886.615,1.12,2.98,9.58,0,0
886.681,1.12,2.87,7.5,0,0
886.745,1.14,2.87,8.27,0,0
886.811,1.23,3.11,8.12,0,0
886.88,0.5,2.96,8.69,0,0
886.95,0.53,2.6,7.74,0,0
887.019,0.38,2.76,9.47,0,0
887.083,0.46,3.11,8.12,0,0
887.148,0.91,2.79,8.73,0,0
887.214,1.18,2.68,9.58,0,0
887.281,0.99,2.98,8.69,0,0
887.352,0.72,2.98,8.85,0,0
887.423,1.31,2.53,7.82,0,0
887.487,0.72,2.26,9.66,0,0
887.552,1.08,2.41,8.92,0,0
887.621,0.95,2.68,8.05,0,0
887.691,0.53,2.53,8.77,0,0
887.761,1.08,2.11,9,0,0
887.832,1.31,2.18,7.65,0,0
887.901,0.5,2.3,9.49,0,0
887.963,0.72,2.07,8.81,0,0
888.035,0.76,1.65,9.49,0,0
888.101,1.14,1.73,9.28,0,0
888.172,0.46,1.92,8.5,0,0
888.243,0.72,1.95,7.93,0,0
888.307,0.8,1.65,9.11,0,0
888.371,0.27,1.92,9.34,0,0
888.442,0.34,1.99,8.69,0,0
888.505,0.76,1.5,8.81,0,0
888.572,0.76,1.76,8.77,0,0
888.643,0.5,1.95,8.5,0,0
888.708,0.61,1.69,9.15,0,0
888.773,0.72,1.42,9.19,0,0
888.844,0.3,1.69,9.28,0,0
888.911,0,1.57,10,0,0
888.982,0.8,1.54,9.11,0,0
889.054,0.46,1.73,9.58,0,0
889.119,0.65,2.11,8.66,0,0
889.182,0.72,2.11,8.43,0,0
889.253,0.61,2.07,8.35,0,0
889.317,0.27,1.88,9.47,0,0
889.382,0.65,1.76,9.34,0,0
889.452,0.72,1.61,9.28,0,0
889.523,0.72,1.95,9.19,0,0
889.587,0.69,2.11,8.12,0,0
889.651,0.53,1.92,9.15,0,0
889.724,0.38,1.65,8.96,0,0
889.791,0.04,1.33,9.85,0,0
889.851,0.57,1.38,9.08,0,0
889.916,0.42,1.38,8.39,0,0
889.982,0.34,1.33,9.04,0,0
890.046,0.11,1.14,9.47,0,0
890.111,0.15,1.18,8.96,0,0
890.176,0.27,1.65,9.34,0,0
890.241,0.19,1.61,8.85,0,0
890.312,0.57,1.18,9.04,0,0
890.382,0.53,1.31,9.92,0,0
890.453,0.04,1.5,9.15,0,0
890.517,0.38,1.65,8.88,0,0
890.581,0.84,2.18,8.81,0,0
890.652,0.8,2.11,8.85,0,0
890.723,0.91,1.99,8.77,0,0
890.787,1.23,2.11,9.11,0,0
890.853,0.61,2.15,7.74,0,0
890.916,-0.84,1.65,5.41,0,0
890.977,0.27,2.22,14.71,0,0
891.042,1.38,4.25,3.64,0,0
891.113,2.79,0.34,15.13,0,0
891.183,3.72,-0.11,7.74,0,0
891.247,-0.42,2.15,11.8,0,0
891.311,-2.11,3.21,5.9,0,0
891.392,-3.21,3.64,10.38,0,0
891.456,-0.27,3.64,5.75,0,0
891.518,6.7,1.54,10.99,0,0
891.581,5.52,0.93,7.08,0,0
891.651,1.5,2.03,9.43,0,0
891.721,0.27,2.91,7.82,0,0
891.791,-2.07,3.34,8.2,0,0
891.861,0.8,2.11,8.69,0,0
891.928,2.03,2.34,8.31,0,0
891.995,1.18,2.37,8.81,0,0
892.056,1.95,2.91,8.92,0,0
892.122,1.65,2.45,9.43,0,0
892.202,2.18,2.22,9.85,0,0
892.267,0.91,1.99,10.5,0,0
892.332,0.72,2.26,9.72,0,0
892.395,0.34,3.02,2.41,0,0
892.461,0.46,2.34,4.02,1,0
892.539,0.69,2.53,6.17,1,0
892.603,-0.08,2.41,11.56,1,0
892.67,0.5,3.06,10,1,0
892.733,0.89,2.3,12.98,1,0
892.801,1.33,1.42,9.53,1,0
892.871,1.57,0,8.62,1,0
892.94,1.99,0.89,8.05,0,0
893.011,0.57,2.53,8.05,0,0
893.075,-0.93,4.71,8.05,0,0
893.142,1.38,3.49,7.89,0,0
893.211,2.11,2.68,9.47,0,0
893.278,1.76,1.88,8.24,0,0
893.341,1.65,0.89,8.69,0,0
893.405,2.11,1.27,8.96,0,0
893.471,1.46,1.61,9.08,0,0
893.541,0.95,2.22,8.88,0,0
893.611,1.08,2.53,9.19,0,0
893.682,0.91,2.49,8.96,0,0
893.751,1.14,2.34,8.66,0,0
893.821,1.18,2.03,8.85,0,0
893.891,1.18,1.65,8.35,0,0
893.958,0.69,1.46,9.28,0,0
894.022,1.12,1.61,8.96,0,0
894.091,0.72,1.54,8.73,0,0
894.161,0.95,1.57,9.11,0,0
894.232,0.99,1.38,8.88,0,0
894.301,0.69,1.31,9,0,0
894.371,0.42,1.46,9.19,0,0
894.442,0.69,1.54,9.11,0,0
894.513,0.89,1.31,8.35,0,0
894.578,1.31,0.93,9.23,0,0
894.641,1.46,0.76,9.28,0,0
894.711,1.42,0.65,9,0,0
894.773,1.31,0.93,9.19,0,0
894.843,0.89,0.93,8.96,0,0
894.911,0.91,0.89,9.47,0,0
894.979,0.91,0.84,8.69,0,0
895.049,0.99,0.72,9.3,0,0
895.111,1.31,0.93,9.58,0,0
895.173,1.04,0.8,8.39,0,0
895.242,0.91,0.99,9.58,0,0
895.305,1.14,1.14,8.73,0,0
895.371,1.33,1.18,9.08,0,0
895.431,1.69,1.14,8.88,0,0
895.49,1.42,1.18,9.04,0,0
895.56,1.14,1.18,8.88,0,0
895.63,1.42,1.31,9.19,0,0
895.701,1.8,1.23,9.08,0,0
895.765,2.11,0.76,8.54,0,0
895.831,2.56,0.65,9.28,0,0
895.902,2.72,0.23,8.69,0,0
895.974,2.72,0.27,9.15,0,0
896.038,2.64,0.04,8.81,0,0
896.103,3.21,0.34,9.23,0,0
896.171,2.83,0.76,9.04,0,0
896.241,2.45,0.95,8.35,0,0
896.312,2.22,1.31,9.08,0,0
896.385,1.61,1.54,8.88,0,0
896.451,1.69,1.5,8.39,0,0
896.511,1.76,1.57,8.69,0,0
896.572,1.99,1.57,8.54,0,0
896.643,2.22,1.31,8.66,0,0
896.708,2.53,1.23,9.08,0,0
896.773,1.99,1.23,9.15,0,0
896.841,1.8,1.38,8.96,0,0
896.912,1.5,1.42,8.85,0,0
896.981,0.95,1.8,9.34,0,0
897.051,0.91,1.38,8.58,0,0
897.121,0.57,1.04,9.19,0,0
897.192,0.5,1.14,9.04,0,0
897.263,0.5,1.38,9.15,0,0
897.326,0.27,1.23,8.81,0,0
897.392,0.42,1.38,9.43,0,0
897.461,0.34,1.5,8.92,0,0
897.531,-0.04,1.54,9.08,0,0
897.6,0,1.5,9.3,0,0
897.67,-0.08,1.33,9.23,0,0
897.741,-0.34,1.12,9.08,0,0
897.806,-0.61,1.38,9.62,0,0
897.869,-0.84,1.42,9,0,0
897.932,-0.76,0.99,9.28,0,0
897.995,-0.65,0.95,9.58,0,0
898.062,-1.08,1.12,9.43,0,0
898.131,-1.5,1.23,9,0,0
898.201,-1.33,1.38,9.43,0,0
898.271,-1.38,1.31,9,0,0
898.341,-1.27,1.18,9.38,0,0
898.412,-1.38,1.27,9.34,0,0
898.483,-1.31,1.27,9.49,0,0
898.547,-1.42,1.46,9.19,0,0
898.611,-1.38,1.5,9.08,0,0
898.677,-0.93,1.69,9.3,0,0
898.741,-1.12,1.88,9,0,0
898.811,-1.08,1.88,9.04,0,0
898.881,-0.72,1.95,9.04,0,0
898.951,-0.65,2.15,8.88,0,0
899.021,-0.42,2.45,8.85,0,0
899.091,-0.34,2.72,8.73,0,0
899.167,0.04,3.11,8.5,0,0
899.231,-0.04,3.06,8.81,0,0
899.291,-0.04,2.87,8.58,0,0
899.361,0.27,2.87,8.62,0,0
899.43,0.08,2.96,8.81,0,0
899.495,0,2.83,8.5,0,0
899.561,0.11,2.96,8.85,0,0
899.625,-0.11,3.02,8.58,0,0
899.691,0.04,3.02,8.5,0,0
899.752,0.11,2.98,8.62,0,0
899.823,-0.19,2.56,8.92,0,0
899.887,-0.31,2.3,9.19,0,0
899.953,-0.38,2.22,8.88,0,0
900.024,-0.57,2.18,8.69,0,0
900.091,-0.5,2.15,8.88,0,0
900.15,-0.57,2.15,8.92,0,0
900.213,-0.53,2.07,8.85,0,0
900.275,-0.42,2.03,9.04,0,0
900.339,-0.53,2.11,9.04,0,0
900.401,-0.5,2.07,9,0,0
900.462,-0.42,2.07,8.88,0,0
900.527,-0.53,2.11,9.11,0,0
900.594,-0.53,2.03,8.96,0,0
900.661,-0.42,2.03,9.08,0,0
900.731,-0.5,1.99,9,0,0
900.802,-0.42,1.99,9.08,0,0
900.873,-0.46,2.07,9.08,0,0
900.941,-0.53,2.03,9.04,0,0
901.014,-0.34,1.99,9.04,0,0
901.081,-0.42,2.07,8.92,0,0
901.152,-0.23,2.15,8.73,0,0
901.221,0,2.49,8.92,0,0
901.29,-0.15,2.6,8.69,0,0
901.36,0.19,2.64,8.81,0,0
901.429,0.19,2.72,8.62,0,0
901.494,0.27,2.76,8.81,0,0
901.561,0.38,2.6,8.58,0,0
901.631,0.61,2.72,9.11,0,0
901.7,0.38,2.64,8.69,0,0
901.769,0.5,2.56,8.69,0,0
901.832,0.27,2.83,8.62,0,0
901.903,-0.08,3.02,8.62,0,0
901.967,0.19,2.87,8.66,0,0
902.033,0.42,2.72,8.66,0,0
902.101,0.57,2.53,8.54,0,0
902.171,0.65,2.79,8.81,0,0
902.24,0.3,3.02,8.39,0,0
902.312,0.53,2.98,8.69,0,0
902.381,0.53,2.87,8.92,0,0
902.452,0.53,2.79,8.39,0,0
902.521,0.69,2.87,8.58,0,0
902.591,0.65,3.02,8.54,0,0
902.666,0.99,3.17,8.58,0,0
902.734,1.33,3.26,8.58,0,0
902.795,1.23,3.34,8.39,0,0
902.861,1.23,3.49,8.39,0,0
902.931,1.33,3.91,8.27,0,0
902.998,1.31,3.91,8.2,0,0
903.063,1.38,3.87,8.27,0,0
903.131,1.53,3.79,8.2,0,0
903.201,1.57,3.76,8.31,0,0
903.27,1.46,3.76,8.2,0,0
903.342,1.5,3.72,8.2,0,0
903.413,1.57,3.68,8.31,0,0
903.477,1.42,3.83,8.27,0,0
903.541,1.38,3.87,8.05,0,0
903.613,1.33,3.26,8.43,0,0
903.68,0.65,2.3,9.28,0,0
903.743,0.99,2.53,8.24,0,0
903.811,0.91,2.79,8.96,0,0
903.882,0.69,2.83,8.39,0,0
903.957,0.89,2.72,8.77,0,0
904.021,0.95,2.76,8.62,0,0
904.091,0.76,2.79,8.54,0,0
904.161,0.91,2.79,8.58,0,0
904.23,1.27,3.02,8.47,0,0
904.301,1.53,3.76,8.05,0,0
904.372,1.69,3.99,8.31,0,0
904.443,1.88,4.25,7.97,0,0
904.509,2.18,4.86,8.05,0,0
904.571,2.22,5.01,7.89,0,0
904.634,1.84,4.63,8.12,0,0
904.701,1.84,4.33,7.89,0,0
904.77,1.92,4.48,8.16,0,0
904.84,1.65,4.44,7.93,0,0
904.911,1.53,4.44,8.01,0,0
904.982,1.53,4.52,8.01,0,0
905.053,1.46,4.56,8.16,0,0
905.116,1.27,4.52,8.01,0,0
905.178,1.14,4.56,8.05,0,0
905.239,0.89,4.63,8.05,0,0
905.303,0.65,4.67,8.05,0,0
905.366,0.57,4.9,8.24,0,0
905.431,0.53,4.71,7.97,0,0
905.495,0.84,4.63,8.12,0,0
905.561,0.91,4.79,7.93,0,0
905.625,0.69,4.63,7.86,0,0
905.687,0.91,4.63,8.01,0,0
905.751,0.84,4.63,8.2,0,0
905.813,0.42,4.71,7.89,0,0
905.882,0.15,4.99,8.16,0,0
905.951,0.08,4.79,7.97,0,0
906.022,0.23,4.71,8.31,0,0
906.091,0.15,4.71,7.7,0,0
906.156,0.08,4.79,8.5,0,0
906.221,0.11,4.86,7.86,0,0
906.291,0.3,4.67,7.89,0,0
906.355,0.34,4.79,8.35,0,0
906.421,-0.04,4.86,8.16,0,0
906.492,0.3,4.48,8.01,0,0
906.563,0.89,4.37,8.08,0,0
906.631,0.8,4.18,8.2,0,0
906.702,0.8,4.44,7.55,0,0
906.772,1.04,4.48,8.35,0,0
906.841,0.95,4.37,8.05,0,0
906.913,1.04,3.95,8.05,0,0
906.983,0.89,4.06,8.47,0,0
907.053,0.46,4.06,8.5,0,0
907.121,0.69,4.02,8.08,0,0
907.188,0.76,3.95,8.5,0,0
907.251,0.53,3.99,8.01,0,0
907.312,0.3,3.72,8.12,0,0
907.377,0,3.49,8.58,0,0
907.441,-0.46,2.87,9.15,0,0
907.505,0,2.41,8.54,0,0
907.571,-0.11,2.96,8.47,0,0
907.642,-0.61,3.38,8.54,0,0
907.713,-0.5,3.15,8.92,0,0
907.777,-0.11,2.83,8.5,0,0
907.841,0,2.83,8.27,0,0
907.911,-0.11,3.11,8.92,0,0
907.982,-0.23,3.11,8.54,0,0
908.054,0,2.91,8.66,0,0
908.118,0.27,3.3,8.35,0,0
908.183,0.23,4.02,7.7,0,0
908.25,0.38,4.82,8.54,0,0
908.313,0.57,4.75,7.89,0,0
908.383,1.23,4.44,8.27,0,0
908.448,1.61,4.21,8.58,0,0
908.513,1.61,4.02,7.59,0,0
908.584,1.99,3.99,8.35,0,0
908.651,2.07,3.99,8.05,0,0
908.722,1.5,3.26,7.89,0,0
908.79,1.23,3.41,9.77,0,0
908.861,1.12,3.95,7.27,0,0
908.931,1.18,4.1,9.34,0,0
909,1.18,4.06,7.63,0,0
909.071,0.8,3.45,7.55,0,0
909.141,1.65,3.72,8.05,0,0
909.211,0.5,4.1,9.34,0,0
909.281,0.91,3.87,8.47,0,0
909.351,0.99,2.87,8.66,0,0
909.421,1.33,2.76,8.39,0,0
909.485,0.46,2.37,7.65,0,0
909.557,0.69,2.98,9.19,0,0
909.621,-0.04,2.98,8.12,0,0
909.681,0.3,2.96,9,0,0
909.744,0.46,2.96,8.62,0,0
909.81,0.15,2.68,8.27,0,0
909.88,0.61,2.6,8.54,0,0
909.951,0.38,2.72,8.81,0,0
910.021,0.34,2.3,8.88,0,0
910.083,0.61,2.37,8.39,0,0
910.154,0.34,2.79,9.15,0,0
910.218,-0.08,2.96,8.77,0,0
910.281,0.19,2.45,8.31,0,0
910.352,0.53,2.3,9.08,0,0
910.421,0.27,2.6,9.23,0,0
910.491,0.65,2.6,8.39,0,0
910.56,0.46,2.22,9.04,0,0
910.622,0.46,2.22,9.38,0,0
910.685,0.19,1.99,8.47,0,0
910.747,0.27,2.22,9.3,0,0
910.811,0.11,2.53,8.69,0,0
910.882,-0.11,1.99,8.85,0,0
910.953,0.27,1.5,9,0,0
911.017,0.19,1.54,9.15,0,0
911.082,-0.38,1.92,9.92,0,0
911.151,-0.19,2.11,9.7,0,0
911.215,-0.61,1.88,10.53,0,0
911.281,-0.34,2.11,10.76,0,0
911.351,1.38,2.37,4.14,0,0
911.423,1.33,0.46,5.13,0,0
911.487,2.64,1.33,5.56,0,0
911.549,0.27,1.92,7.97,0,0
911.629,0.11,2.96,10.69,0,0
911.69,1.53,1.27,11.14,0,0
911.755,1.61,1.73,13.87,0,0
911.818,-0.65,2.83,10.72,0,0
911.883,0.69,0.5,7.35,1,0
911.962,2.45,-0.91,7.7,1,0
912.027,1.84,1.14,7.59,1,0
912.089,0.19,3.06,5.63,1,0
912.15,-0.23,7.46,6.97,1,0
912.22,1.33,3.95,9.3,1,0
912.29,1.95,3.38,9.19,1,0
912.359,1.95,3.26,9.08,0,0
912.423,1.76,3.41,9.08,0,0
912.491,1.92,2.96,8.43,0,0
912.563,1.92,2.64,8.81,0,0
912.626,1.76,3.3,8.31,0,0
912.691,1.23,3.72,7.89,0,0
912.762,1.76,3.21,8.2,0,0
912.833,1.31,3.15,8.08,0,0
912.897,1.38,3.11,8.66,0,0
912.961,1.88,2.18,8.08,0,0
913.031,1.61,2.45,9.43,0,0
913.102,0.99,2.18,9,0,0
913.171,0.95,2.26,8.47,0,0
913.241,0.5,2.68,8.85,0,0
913.311,-0.27,3.21,8.31,0,0
913.381,-0.61,3.11,8.85,0,0
913.445,-0.61,2.76,8.5,0,0
913.511,-0.53,2.68,9.04,0,0
913.572,-0.76,2.6,8.85,0,0
913.643,-0.61,2.83,8.58,0,0
913.708,-0.69,2.91,9,0,0
913.772,-0.89,3.64,8.5,0,0
913.836,-0.93,3.41,8.31,0,0
913.901,-0.99,3.15,9.08,0,0
913.966,-0.76,3.15,8.35,0,0
914.034,-0.8,3.11,8.43,0,0
914.103,-0.57,3.49,7.74,0,0
914.165,-1.08,3.53,9.47,0,0
914.228,-0.65,3.11,8.16,0,0
914.3,-0.99,2.41,9.15,0,0
914.363,-1.08,3.57,9.34,0,0
914.432,-0.93,3.26,9.19,0,0
914.501,-0.42,2.18,9.89,0,0
914.571,-1.08,2.3,9.04,0,0
914.641,-1.95,2.68,8.08,0,0
914.711,-1.92,2.79,9.04,0,0
914.783,-1.84,3.17,9.08,0,0
914.848,-1.84,3.15,8.96,0,0
914.913,-2.11,3.11,9.04,0,0
914.981,-1.84,3.26,9.62,0,0
915.055,-2.03,2.6,9.19,0,0
915.126,-1.23,2.34,8.88,0,0
915.188,-1.61,2.68,9.47,0,0
915.254,-1.73,2.79,9,0,0
915.322,-1.73,2.87,9.04,0,0
915.391,-1.88,2.64,8.81,0,0
915.455,-1.76,2.96,9.3,0,0
915.517,-1.61,2.91,9.11,0,0
915.583,-1.61,2.41,9.58,0,0
915.651,-1.27,2.72,9.04,0,0
915.712,-1.42,2.56,8.81,0,0
915.774,-1.04,2.41,9.43,0,0
915.841,-0.69,1.57,9.3,0,0
915.903,-0.27,1.76,9.28,0,0
915.965,-0.72,1.73,9.49,0,0
916.028,-0.95,2.11,9.3,0,0
916.093,-1.04,2.07,8.85,0,0
916.152,-1.31,2.22,9.53,0,0
916.218,-1.27,2.37,9.34,0,0
916.289,-0.95,2.53,8.81,0,0
916.359,-0.61,2.68,8.5,0,0
916.43,-0.65,2.37,8.47,0,0
916.497,0.3,2.76,9.15,0,0
916.559,0.04,2.53,8.96,0,0
916.621,0.15,2.49,8.85,0,0
916.691,-0.11,2.98,9.11,0,0
916.753,-0.93,2.96,9.19,0,0
916.816,-1.42,2.79,8.5,0,0
916.878,-1.14,3.34,8.05,0,0
916.942,-0.8,2.76,8.54,0,0
917.011,-0.57,3.02,8.92,0,0
917.075,0,2.83,8.01,0,0
917.139,1.88,2.64,9,0,0
917.203,1.42,3.11,8.85,0,0
917.265,1.04,2.64,9.38,0,0
917.328,0.04,1.88,8.66,0,0
917.392,0.53,1.8,9.04,0,0
917.456,0.53,1.88,9.19,0,0
917.515,0.38,2.34,8.66,0,0
917.593,0.15,1.95,8.58,0,0
917.655,0.38,1.73,9.23,0,0
917.718,0.11,1.69,9.15,0,0
917.781,-0.08,1.73,9.23,0,0
917.843,-0.31,1.57,9.34,0,0
917.911,-0.53,1.5,9.47,0,0
917.974,-0.46,1.5,8.69,0,0
918.037,-0.19,1.8,9.23,0,0
918.1,-0.38,1.61,8.92,0,0
918.162,0.04,1.38,9.15,0,0
918.225,0.3,1.33,9.28,0,0
918.302,0.23,1.33,9.53,0,0
918.365,0.61,1.61,9.23,0,0
918.424,0.8,1.65,8.73,0,0
918.485,0.95,1.46,8.92,0,0
918.549,1.04,1.65,9.47,0,0
918.615,0.72,1.99,8.62,0,0
918.677,0.42,2.45,8.77,0,0
918.74,0.38,3.15,8.35,0,0
918.809,0.99,2.68,7.78,0,0
918.872,0.72,1.27,11.14,0,0
918.935,0.27,1.27,11.37,0,0
919.001,-0.34,2.56,10.5,0,0
919.065,-0.8,2.91,10.42,0,0
919.131,0.84,3.34,7.86,0,0
919.2,1.65,2.68,4.79,0,0
919.268,1.69,1.99,1.92,0,0
919.33,1.84,2.53,3.41,0,0
919.393,0.8,2.76,6.13,0,0
919.454,-0.53,2.96,11.41,0,0
919.518,0.34,2.22,11.26,0,0
919.58,3.02,2.98,13.21,0,0
919.64,2.03,2.96,14.86,0,0
919.717,0.34,4.25,11.18,1,0
919.796,0.57,2.98,8.62,1,0
919.859,1.33,1.95,7.7,1,0
919.922,1.04,1.31,6.32,1,0
919.991,0.99,0.72,4.59,1,0
920.06,0.65,0.38,3.17,1,0
920.131,1.38,1.42,6.09,1,0
920.2,1.27,3.45,9.47,0,0
920.269,-0.53,5.63,10.19,0,0
920.332,3.02,5.33,12.15,0,0
920.401,2.37,5.98,12.22,0,0
920.465,1.18,4.21,9.7,0,0
920.531,2.14,1.65,8.31,0,0
920.6,2.75,0.95,7.65,0,0
920.668,2.14,1.27,6.28,0,0
920.731,1.42,2.18,7.16,0,0
920.8,1.18,3.41,7.27,0,0
920.87,1.5,4.06,8.01,0,0
920.938,2.14,4.1,9.28,0,0
921.002,1.95,4.1,8.85,0,0
921.071,2.03,3.83,8.5,0,0
921.141,2.49,3.53,8.47,0,0
921.204,1.8,3.3,8.12,0,0
921.264,1.46,3.49,8.66,0,0
921.326,1.61,3.91,7.97,0,0
921.393,2.07,4.1,8.12,0,0
921.456,2.3,3.64,8.62,0,0
921.519,2.26,3.3,8.01,0,0
921.583,2.18,3.34,8.12,0,0
921.653,2.3,3.57,8.01,0,0
921.716,2.07,3.38,8.16,0,0
921.781,1.92,3.72,8.43,0,0
921.85,1.88,4.21,8.16,0,0
921.919,1.8,3.87,8.08,0,0
921.982,1.8,3.87,8.47,0,0
922.053,1.76,3.76,7.97,0,0
922.116,2.22,3.79,8.27,0,0
922.181,1.99,3.68,8.01,0,0
922.252,2.07,3.95,8.16,0,0
922.319,1.8,3.95,7.93,0,0
922.381,1.95,4.02,8.12,0,0
922.445,1.99,4.21,7.86,0,0
922.511,2.18,4.02,7.97,0,0
922.581,2.11,3.79,8.24,0,0
922.65,1.8,4.06,7.86,0,0
922.718,1.65,4.44,8.2,0,0
922.783,1.46,4.37,7.63,0,0
922.853,1.8,4.14,8.31,0,0
922.917,2.03,3.83,7.55,0,0
922.982,2.11,4.18,9,0,0
923.053,1.5,4.52,7.55,0,0
923.116,1.73,4.14,8.08,0,0
923.182,2.07,4.21,8.54,0,0
923.245,2.03,3.95,7.97,0,0
923.307,2.3,4.25,8.54,0,0
923.368,1.65,4.37,7.55,0,0
923.431,1.38,4.25,8.66,0,0
923.498,1.88,4.67,7.16,0,0
923.561,2.22,3.91,8.24,0,0
923.63,2.18,3.87,8.81,0,0
923.706,1.27,4.18,8.62,0,0
923.77,0.53,3.6,7.93,0,0
923.837,0.27,2.07,9.38,0,0
923.901,1.04,1.88,9.23,0,0
923.964,0.38,1.99,8.54,0,0
924.028,0.27,1.84,8.77,0,0
924.091,0.42,2.26,8.62,0,0
924.154,0.5,2.45,8.73,0,0
924.221,0.53,2.11,8.88,0,0
924.291,0.72,1.54,8.81,0,0
924.36,0.95,1.92,8.24,0,0
924.429,0.5,1.88,8.85,0,0
924.493,0.65,1.8,8.96,0,0
924.562,0.65,1.76,8.81,0,0
924.631,0.27,1.84,8.92,0,0
924.7,0.11,1.88,9.28,0,0
924.766,0.23,1.84,9.34,0,0
924.831,-0.11,1.69,9.04,0,0
924.9,0.19,2.18,8.92,0,0
924.969,-0.08,2.22,8.81,0,0
925.04,0.23,1.54,8.69,0,0
925.101,0.34,1.18,8.85,0,0
925.171,0.04,1.84,9.77,0,0
925.242,0,1.8,7.93,0,0
925.312,0.69,1.33,9.19,0,0
925.374,0.3,1.61,9.85,0,0
925.439,-0.11,1.95,7.86,0,0
925.501,0.04,2.11,10.04,0,0
925.57,0,1.73,9.23,0,0
925.636,0.65,1.5,8.58,0,0
925.702,0.76,1.57,9.66,0,0
925.765,0.19,1.73,8.08,0,0
925.831,-0.08,1.73,9.34,0,0
925.9,0.19,1.69,9.28,0,0
925.962,0.19,1.69,8.81,0,0
926.026,0.76,1.73,8.96,0,0
926.091,0.99,1.42,8.77,0,0
926.16,1.23,1.57,9.08,0,0
926.228,0.84,1.27,8.69,0,0
926.292,0.76,1.33,9.81,0,0
926.361,0.42,1.31,8.77,0,0
926.424,0.76,0.99,8.85,0,0
926.488,0.42,1.18,9.04,0,0
926.552,0.08,1.38,9.49,0,0
926.621,0.61,1.42,9.3,0,0
926.689,0.76,1.23,9.28,0,0
926.752,0.89,1.31,9.38,0,0
926.816,0.72,1.18,8.96,0,0
926.881,0.3,1.27,9.47,0,0
926.942,0.27,1.5,9.11,0,0
927.011,0.34,1.42,9.43,0,0
927.081,0.53,1.27,8.96,0,0
927.144,0.91,1.33,9.34,0,0
927.208,0.5,1.18,8.58,0,0
927.279,0.3,1.23,9.58,0,0
927.343,-0.15,1.27,9,0,0
927.406,-0.08,1.57,9.89,0,0
927.473,0.19,1.69,8.08,0,0
927.537,0.42,1.84,9,0,0
927.602,0.42,2.11,8.85,0,0
927.665,0.19,2.26,9.04,0,0
927.731,0.53,2.45,8.5,0,0
927.801,0.34,2.26,9.19,0,0
927.87,0.76,2.45,9.15,0,0
927.938,1.14,2.22,8.16,0,0
928.001,1.31,2.18,9,0,0
928.06,0.84,2.26,8.81,0,0
928.123,0.69,2.41,8.62,0,0
928.189,1.14,2.26,8.47,0,0
928.25,1.38,2.22,8.81,0,0
928.313,1.42,2.3,8.88,0,0
928.376,1.69,2.07,8.24,0,0
928.439,1.73,1.31,8.73,0,0
928.502,1.8,1.54,11.99,0,0
928.588,0.95,1.46,10.04,0,0
928.65,2.3,1.99,7.5,0,0
928.711,1.53,1.95,5.37,0,0
928.772,1.88,1.73,6.66,0,0
928.847,0.72,2.11,9.58,0,0
928.907,0.38,1.8,7.25,0,0
928.97,1.12,1.76,12.45,0,0
929.034,0.99,2.15,8.54,0,0
929.097,1.69,2.26,11.88,0,0
929.158,1.99,2.56,6.59,1,0
929.236,0.65,2.18,7.08,1,0
929.297,1.04,2.79,8.88,1,0
929.362,1.42,3.83,7.86,1,0
929.425,1.61,5.01,7.59,1,0
929.505,3.06,3.91,8.92,1,0
929.571,1.88,3.02,8.43,1,0
929.636,2.11,2.6,8.62,0,0
929.701,2.34,2.72,8.43,0,0
929.763,1.73,3.53,8.2,0,0
929.833,1.08,3.57,7.65,0,0
929.896,1.57,3.34,8.43,0,0
929.961,1.8,3.15,8.27,0,0
930.03,2.34,3.06,8.69,0,0
930.099,2.6,2.98,8.62,0,0
930.169,1.95,2.87,8.54,0,0
930.233,1.88,2.96,7.82,0,0
930.303,2.07,3.3,8.2,0,0
930.367,1.8,3.17,7.63,0,0
930.429,2.3,2.98,8.43,0,0
930.489,2.14,2.83,8.16,0,0
930.552,1.84,2.37,8.69,0,0
930.621,1.65,1.76,9.08,0,0
930.695,1.42,1.61,9.23,0,0
930.765,1.18,1.76,8.2,0,0
930.826,1.65,1.54,10,0,0
930.889,2.11,1.27,8.31,0,0
930.951,1.65,1.38,9.04,0,0
931.017,1.23,1.73,8.35,0,0
931.081,0.91,2.64,9.47,0,0
931.152,0.3,2.37,7.97,0,0
