time,x-axis,y-axis,z-axis,Speedbreaker,Pothole
525.561 , -0.6900000000000001 , 4.9 , 7.2700000000000005,0,0
525.631 , -0.5 , 5.33 , 7.55,0,0
525.701 , -0.23 , 4.94 , 7.59,0,0
525.768 , -0.04 , 4.71 , 8.08,0,0
525.833 , -0.19 , 4.99 , 7.5,0,0
525.9010000000001 , -0.72 , 4.75 , 7.2700000000000005,0,0
525.972 , -0.42 , 4.79 , 8.5,0,0
526.04 , -0.19 , 5.24 , 7.78,0,0
526.112 , -0.5 , 5.22 , 7.82,0,0
526.181 , -0.6900000000000001 , 4.94 , 6.28,0,0
526.25 , -0.5700000000000001 , 5.24 , 9.040000000000001,0,0
526.315 , -0.04 , 5.09 , 6.78,0,0
526.378 , -0.19 , 4.6000000000000005 , 8.24,0,0
526.441 , -0.08 , 5.01 , 7.86,0,0
526.5120000000001 , -0.38 , 5.5600000000000005 , 8.16,0,0
526.581 , -0.6900000000000001 , 5.18 , 8.16,0,0
526.653 , -0.42 , 5.63 , 8.16,0,0
526.724 , -0.38 , 5.5600000000000005 , 8.24,0,0
526.7860000000001 , -0.08 , 5.05 , 7.46,0,0
526.849 , -0.15 , 4.94 , 7.12,0,0
526.912 , -0.08 , 5.18 , 7.59,0,0
526.981 , -0.53 , 4.63 , 7.01,0,0
527.053 , -0.27 , 4.71 , 7.63,0,0
527.116 , -0.31 , 5.22 , 7.21,0,0
527.182 , -0.46 , 5.22 , 8.16,0,0
527.2520000000001 , -0.19 , 4.82 , 7.2700000000000005,0,0
527.321 , 0.11 , 4.71 , 7.65,0,0
527.393 , -0.8 , 4.5200000000000005 , 9.38,0,0
527.456 , -1.08 , 3.64 , 7.65,0,0
527.521 , -0.23 , 3.34 , 8.39,0,0
527.583 , -0.27 , 3.95 , 9.11,0,0
527.6510000000001 , -1.18 , 4.14 , 8.2,0,0
527.723 , -1.99 , 3.68 , 8.58,0,0
527.788 , -0.72 , 4.0200000000000005 , 8.620000000000001,0,0
527.8530000000001 , -1.04 , 4.4 , 10.42,0,0
527.921 , -1.1400000000000001 , 3.99 , 9.43,0,0
527.993 , -0.99 , 4.33 , 8.620000000000001,0,0
528.059 , -0.65 , 4.75 , 10.08,0,0
528.136 , 0.34 , 4.79 , 6.0200000000000005,0,0
528.198 , -0.61 , 4.33 , 7.55,0,0
528.2620000000001 , -0.34 , 4.48 , 8.47,0,0
528.332 , -0.15 , 4.67 , 6.24,0,0
528.4010000000001 , -0.46 , 3.79 , 8.39,0,0
528.477 , 0.3 , 4.37 , 8.08,0,0
528.543 , -0.38 , 5.33 , 7.78,0,0
528.607 , -0.5700000000000001 , 4.25 , 8.01,0,0
528.673 , 0.27 , 4.25 , 7.12,0,0
528.742 , -0.08 , 4.5600000000000005 , 7.5,0,0
528.812 , -0.46 , 4.0600000000000005 , 7.97,0,0
528.881 , -0.11 , 4.37 , 7.86,0,0
528.956 , -0.38 , 4.63 , 8.16,0,0
529.02 , -0.34 , 4.79 , 8.96,0,0
529.0840000000001 , -0.11 , 4.82 , 8.31,0,0
529.146 , -0.15 , 4.82 , 9.28,0,0
529.207 , -0.11 , 4.9 , 8.05,0,0
529.269 , -0.72 , 4.75 , 9.08,0,0
529.33 , -0.38 , 4.5200000000000005 , 7.04,0,0
529.4010000000001 , -0.15 , 4.5600000000000005 , 7.63,0,0
529.471 , -0.15 , 4.48 , 7.63,0,0
529.541 , -0.15 , 4.14 , 6.93,0,0
529.611 , 0.27 , 4.0600000000000005 , 8.81,0,0
529.683 , 0.23 , 4.25 , 7.63,0,0
529.746 , 0.11 , 4.4 , 8.73,0,0
529.8100000000001 , 0.19 , 4.63 , 8.16,0,0
529.875 , 0.08 , 4.75 , 8.66,0,0
529.941 , 0.19 , 4.37 , 7.82,0,0
530.014 , 0.08 , 4.4 , 9.11,0,0
530.081 , -0.08 , 4.0200000000000005 , 6.66,0,0
530.1510000000001 , -0.08 , 3.99 , 8.88,0,0
530.22 , 0.04 , 4.25 , 8.27,0,0
530.2810000000001 , -0.34 , 4.0200000000000005 , 8.16,0,0
530.341 , 0.04 , 3.87 , 7.930000000000001,0,0
530.4110000000001 , -0.19 , 4.63 , 8.73,0,0
530.481 , -0.6900000000000001 , 4.14 , 8.08,0,0
530.546 , -0.38 , 3.99 , 8.01,0,0
530.612 , -0.5 , 4.33 , 8.39,0,0
530.681 , -0.9500000000000001 , 4.44 , 8.47,0,0
530.751 , -0.72 , 4.0200000000000005 , 7.59,0,0
530.821 , -0.61 , 4.4 , 8.620000000000001,0,0
530.885 , -0.89 , 4.79 , 7.63,0,0
530.948 , -1.1400000000000001 , 4.5200000000000005 , 9.19,0,0
531.019 , -0.38 , 4.25 , 7.44,0,0
531.081 , -0.53 , 4.6000000000000005 , 9.3,0,0
531.1510000000001 , -0.5700000000000001 , 4.5600000000000005 , 7.65,0,0
531.223 , -0.8 , 4.21 , 8.27,0,0
531.287 , -0.19 , 4.29 , 8.05,0,0
531.354 , -0.8 , 4.5600000000000005 , 8.39,0,0
531.421 , -0.93 , 4.18 , 7.7,0,0
531.496 , -0.34 , 4.33 , 8.81,0,0
531.5600000000001 , -0.72 , 4.21 , 8.05,0,0
531.621 , -0.72 , 4.14 , 8.27,0,0
531.681 , -0.34 , 4.33 , 8.08,0,0
531.741 , -0.84 , 4.33 , 8.43,0,0
531.812 , -0.8 , 4.21 , 8.2,0,0
531.881 , -0.65 , 4.21 , 8.47,0,0
531.953 , -0.61 , 4.33 , 7.3100000000000005,0,0
532.017 , -0.93 , 4.21 , 8.35,0,0
532.083 , -0.72 , 4.1 , 7.65,0,0
532.147 , -0.76 , 4.25 , 8.620000000000001,0,0
532.213 , -0.65 , 4.1 , 7.16,0,0
532.278 , -0.84 , 4.4 , 8.92,0,0
532.342 , -0.8 , 4.37 , 7.59,0,0
532.4110000000001 , -0.8 , 4.0600000000000005 , 8.120000000000001,0,0
532.4830000000001 , -0.5 , 4.5200000000000005 , 8.69,0,0
532.547 , -0.99 , 4.5200000000000005 , 8.58,0,0
532.613 , -0.84 , 4.1 , 7.890000000000001,0,0
532.681 , -0.61 , 4.71 , 9.47,0,0
532.753 , -1.08 , 4.5600000000000005 , 7.4,0,0
532.818 , -1.04 , 4.1 , 8.58,0,0
532.8820000000001 , -0.38 , 4.4 , 7.890000000000001,0,0
532.951 , -0.89 , 4.21 , 8.120000000000001,0,0
533.023 , -0.38 , 4.21 , 7.7,0,0
533.087 , -0.5700000000000001 , 4.29 , 8.120000000000001,0,0
533.152 , -0.42 , 3.91 , 8.24,0,0
533.221 , -0.38 , 3.83 , 8.540000000000001,0,0
533.293 , -0.53 , 3.79 , 8.31,0,0
533.356 , -0.42 , 3.68 , 8.24,0,0
533.423 , -0.61 , 4.0200000000000005 , 9.0,0,0
533.491 , -0.42 , 3.99 , 8.08,0,0
533.563 , -0.6900000000000001 , 3.6 , 8.96,0,0
533.6270000000001 , -0.19 , 4.0200000000000005 , 8.24,0,0
533.691 , -0.84 , 4.4 , 8.120000000000001,0,0
533.7520000000001 , -0.8 , 3.7600000000000002 , 7.930000000000001,0,0
533.814 , -0.5 , 3.79 , 9.3,0,0
533.883 , -0.04 , 3.99 , 7.78,0,0
533.947 , -0.46 , 4.1 , 8.08,0,0
534.013 , -0.72 , 3.87 , 8.16,0,0
534.083 , -0.72 , 3.64 , 8.620000000000001,0,0
534.1510000000001 , 0.23 , 4.1 , 7.65,0,0
534.212 , -0.93 , 3.7600000000000002 , 8.39,0,0
534.278 , -0.46 , 3.72 , 7.82,0,0
534.342 , -0.38 , 3.83 , 8.01,0,0
534.405 , -0.65 , 3.7600000000000002 , 9.040000000000001,0,0
534.475 , -0.31 , 3.99 , 8.27,0,0
534.541 , -0.53 , 3.79 , 8.39,0,0
534.6030000000001 , -0.38 , 3.91 , 8.43,0,0
534.671 , -0.34 , 3.99 , 8.2,0,0
534.741 , -0.72 , 3.72 , 9.28,0,0
534.806 , -0.27 , 4.0600000000000005 , 7.97,0,0
534.874 , -0.89 , 4.0200000000000005 , 9.11,0,0
534.936 , -0.08 , 3.87 , 8.05,0,0
535.001 , -0.42 , 4.0200000000000005 , 8.24,0,0
535.064 , -0.5700000000000001 , 4.1 , 8.540000000000001,0,0
535.133 , -0.84 , 3.87 , 8.47,0,0
535.201 , -0.65 , 3.79 , 8.08,0,0
535.273 , -1.18 , 3.99 , 8.39,0,0
535.337 , -1.08 , 3.99 , 7.63,0,0
535.402 , -0.76 , 3.95 , 8.2,0,0
535.471 , -0.15 , 3.91 , 7.97,0,0
535.543 , -0.23 , 3.87 , 9.34,0,0
535.606 , -0.11 , 3.95 , 7.97,0,0
535.671 , -0.11 , 3.99 , 8.96,0,0
535.743 , 0.11 , 3.91 , 8.2,0,0
535.811 , -0.23 , 3.91 , 8.96,0,0
535.883 , -0.11 , 3.91 , 7.63,0,0
535.947 , -0.34 , 3.83 , 8.96,0,0
536.013 , 0.0 , 3.87 , 7.930000000000001,0,0
536.076 , -0.31 , 3.99 , 8.5,0,0
536.155 , -0.11 , 3.7600000000000002 , 7.59,0,0
536.218 , -0.31 , 3.87 , 8.31,0,0
536.282 , -0.31 , 3.91 , 8.66,0,0
536.348 , -0.31 , 3.95 , 8.66,0,0
536.414 , 0.0 , 3.72 , 7.04,0,0
536.481 , -0.08 , 3.72 , 8.08,0,0
536.554 , -0.31 , 3.5700000000000003 , 7.930000000000001,0,0
536.617 , -0.38 , 3.49 , 9.38,0,0
536.683 , 0.19 , 3.79 , 7.3500000000000005,0,0
536.751 , -0.19 , 4.0200000000000005 , 8.73,0,0
536.814 , -0.15 , 3.83 , 8.35,0,0
536.881 , -0.42 , 3.87 , 9.040000000000001,0,0
536.953 , -0.27 , 3.72 , 8.2,0,0
537.017 , -0.5 , 4.21 , 8.85,0,0
537.081 , -1.04 , 4.14 , 8.05,0,0
537.153 , -0.89 , 3.95 , 9.34,0,0
537.217 , -0.5700000000000001 , 4.18 , 7.86,0,0
537.283 , -1.3800000000000001 , 4.18 , 9.19,0,0
537.351 , -0.5 , 4.0600000000000005 , 6.890000000000001,0,0
537.423 , -0.93 , 4.0600000000000005 , 8.96,0,0
537.49 , -0.61 , 4.0600000000000005 , 7.7,0,0
537.552 , -0.93 , 3.72 , 8.5,0,0
537.619 , -0.5700000000000001 , 3.7600000000000002 , 7.74,0,0
537.683 , -0.72 , 4.0200000000000005 , 8.27,0,0
537.751 , -0.8 , 3.64 , 7.21,0,0
537.823 , -0.6900000000000001 , 3.83 , 8.47,0,0
537.89 , -1.04 , 3.99 , 7.82,0,0
537.952 , -1.12 , 3.95 , 8.92,0,0
538.019 , -0.46 , 4.0200000000000005 , 8.47,0,0
538.082 , -0.72 , 4.0600000000000005 , 8.31,0,0
538.15 , -0.8 , 4.0200000000000005 , 8.35,0,0
538.221 , -0.9500000000000001 , 4.25 , 9.49,0,0
538.284 , -0.65 , 3.83 , 6.82,0,0
538.351 , -0.9500000000000001 , 3.7600000000000002 , 9.28,0,0
538.416 , -0.6900000000000001 , 4.25 , 7.74,0,0
538.481 , -1.18 , 3.72 , 8.47,0,0
538.544 , -0.34 , 3.83 , 8.96,0,0
538.611 , -0.72 , 4.25 , 8.120000000000001,0,0
538.681 , -0.89 , 3.5300000000000002 , 7.5,0,0
538.751 , -0.27 , 3.79 , 8.540000000000001,0,0
538.814 , -0.6900000000000001 , 3.79 , 7.86,0,0
538.881 , -0.93 , 3.6 , 9.08,0,0
538.943 , -0.5700000000000001 , 3.64 , 8.5,0,0
539.011 , -0.5700000000000001 , 4.0600000000000005 , 7.86,0,0
539.075 , -0.61 , 3.95 , 8.43,0,0
539.141 , -0.61 , 3.68 , 8.01,0,0
539.2040000000001 , -0.34 , 3.72 , 8.96,0,0
539.271 , -0.31 , 3.7600000000000002 , 8.5,0,0
539.343 , -0.34 , 3.64 , 7.78,0,0
539.407 , -0.72 , 3.5700000000000003 , 8.620000000000001,0,0
539.473 , -0.6900000000000001 , 3.7600000000000002 , 9.28,0,0
539.541 , -0.72 , 3.15 , 7.59,0,0
539.6080000000001 , -0.46 , 3.45 , 9.19,0,0
539.672 , -1.04 , 3.6 , 8.47,0,0
539.741 , -1.33 , 2.91 , 8.5,0,0
539.809 , -0.08 , 2.96 , 8.27,0,0
539.873 , -0.93 , 3.21 , 8.47,0,0
539.941 , -1.12 , 2.72 , 8.31,0,0
540.009 , -0.53 , 2.68 , 8.31,0,0
540.075 , -0.99 , 3.17 , 9.49,0,0
540.148 , -1.6500000000000001 , 2.98 , 9.23,0,0
540.212 , -0.76 , 3.11 , 9.0,0,0
540.2810000000001 , -0.72 , 3.11 , 8.58,0,0
540.3530000000001 , -1.08 , 3.2600000000000002 , 8.81,0,0
540.418 , -0.84 , 2.96 , 7.97,0,0
540.481 , -0.93 , 2.68 , 9.040000000000001,0,0
540.553 , -0.8 , 2.91 , 9.040000000000001,0,0
540.617 , -1.04 , 2.96 , 8.58,0,0
540.683 , -0.6900000000000001 , 2.83 , 8.35,0,0
540.751 , -0.8 , 2.98 , 8.35,0,0
540.815 , -1.1400000000000001 , 3.11 , 8.88,0,0
540.8770000000001 , -0.99 , 3.17 , 8.85,0,0
540.939 , -0.89 , 3.21 , 8.620000000000001,0,0
541.001 , -0.93 , 3.2600000000000002 , 8.08,0,0
541.074 , -0.76 , 3.3000000000000003 , 8.58,0,0
541.138 , -1.1400000000000001 , 3.2600000000000002 , 9.34,0,0
541.203 , -0.65 , 3.2600000000000002 , 8.39,0,0
541.271 , -0.5700000000000001 , 3.41 , 9.43,0,0
541.3340000000001 , -0.76 , 3.15 , 7.78,0,0
541.4010000000001 , -0.5700000000000001 , 2.98 , 8.43,0,0
541.464 , -0.6900000000000001 , 3.2600000000000002 , 9.040000000000001,0,0
541.5310000000001 , -0.99 , 3.34 , 8.81,0,0
541.594 , -0.8 , 2.96 , 8.27,0,0
541.659 , -0.6900000000000001 , 3.2600000000000002 , 8.05,0,0
541.723 , -1.08 , 3.5300000000000002 , 9.28,0,0
541.788 , -1.42 , 2.96 , 10.040000000000001,0,0
541.8530000000001 , -0.53 , 3.38 , 8.08,0,0
541.921 , -1.18 , 3.68 , 7.5,0,0
541.996 , -0.99 , 3.91 , 8.2,0,0
542.059 , -1.33 , 3.5300000000000002 , 8.540000000000001,0,0
542.122 , -0.9500000000000001 , 2.96 , 8.5,0,0
542.191 , -0.53 , 3.21 , 9.0,0,0
542.2520000000001 , -0.99 , 3.2600000000000002 , 7.46,0,0
542.321 , -1.27 , 3.15 , 8.88,0,0
542.392 , -0.61 , 3.21 , 8.85,0,0
542.461 , -0.6900000000000001 , 3.5700000000000003 , 9.040000000000001,0,0
542.527 , -1.12 , 3.15 , 8.35,0,0
542.593 , -0.84 , 3.11 , 8.81,0,0
542.6610000000001 , -0.9500000000000001 , 3.38 , 8.16,0,0
542.726 , -1.23 , 3.02 , 8.88,0,0
542.791 , -0.76 , 3.06 , 9.19,0,0
542.851 , -0.93 , 2.96 , 8.24,0,0
542.9110000000001 , -1.33 , 2.83 , 8.39,0,0
542.971 , -1.12 , 2.96 , 9.23,0,0
543.033 , -1.04 , 3.2600000000000002 , 8.77,0,0
543.101 , -0.9500000000000001 , 2.96 , 8.47,0,0
543.173 , -0.76 , 2.7600000000000002 , 8.5,0,0
543.238 , -0.93 , 3.06 , 8.73,0,0
543.302 , -1.42 , 2.87 , 8.85,0,0
543.365 , -0.76 , 2.83 , 9.19,0,0
543.432 , -0.53 , 2.68 , 8.24,0,0
543.501 , -0.89 , 2.72 , 9.11,0,0
543.573 , -1.04 , 2.98 , 8.96,0,0
543.638 , -1.08 , 2.83 , 8.73,0,0
543.702 , -1.04 , 2.64 , 8.88,0,0
543.771 , -0.93 , 2.96 , 9.23,0,0
543.843 , -1.12 , 2.91 , 8.69,0,0
543.914 , -0.84 , 2.7600000000000002 , 8.81,0,0
543.9780000000001 , -0.89 , 2.87 , 9.11,0,0
544.041 , -0.99 , 2.7600000000000002 , 8.58,0,0
544.113 , -0.8 , 2.68 , 8.39,0,0
544.178 , -0.93 , 2.83 , 8.96,0,0
544.242 , -0.9500000000000001 , 2.72 , 8.73,0,0
544.311 , -0.76 , 2.72 , 8.77,0,0
544.383 , -0.99 , 2.68 , 9.08,0,0
544.448 , -1.23 , 2.68 , 8.69,0,0
544.511 , -1.42 , 2.6 , 9.08,0,0
544.583 , -1.23 , 2.56 , 8.81,0,0
544.648 , -1.57 , 2.68 , 9.11,0,0
544.713 , -1.57 , 2.68 , 8.5,0,0
544.7810000000001 , -1.54 , 2.64 , 8.77,0,0
544.844 , -1.33 , 2.7600000000000002 , 9.38,0,0
544.9110000000001 , -1.31 , 2.68 , 8.73,0,0
544.9830000000001 , -1.23 , 2.5300000000000002 , 8.96,0,0
545.047 , -1.18 , 2.6 , 8.88,0,0
545.114 , -1.42 , 2.68 , 8.92,0,0
545.181 , -1.5 , 2.79 , 9.58,0,0
545.248 , -1.08 , 2.7600000000000002 , 8.43,0,0
545.311 , -1.12 , 2.7600000000000002 , 8.73,0,0
545.374 , -1.27 , 2.79 , 8.58,0,0
545.442 , -1.42 , 2.72 , 8.96,0,0
545.511 , -1.12 , 2.91 , 9.23,0,0
545.583 , -1.23 , 2.98 , 8.92,0,0
545.648 , -1.08 , 2.7600000000000002 , 8.92,0,0
545.712 , -0.8 , 2.91 , 8.47,0,0
545.7810000000001 , -1.33 , 2.72 , 8.69,0,0
545.8530000000001 , -1.08 , 2.72 , 8.77,0,0
545.921 , -0.99 , 2.87 , 9.3,0,0
545.993 , -0.89 , 2.98 , 8.81,0,0
546.059 , -0.8 , 2.83 , 8.96,0,0
546.122 , -0.53 , 2.64 , 8.08,0,0
546.191 , -0.5700000000000001 , 2.72 , 9.23,0,0
546.261 , -0.6900000000000001 , 2.79 , 8.77,0,0
546.331 , -0.5700000000000001 , 2.96 , 9.38,0,0
546.403 , -0.38 , 2.87 , 8.73,0,0
546.467 , -0.53 , 2.91 , 9.0,0,0
546.532 , -0.34 , 2.98 , 8.39,0,0
546.601 , -0.89 , 2.87 , 8.58,0,0
546.672 , -0.8 , 3.15 , 8.85,0,0
546.744 , -0.89 , 2.98 , 8.85,0,0
546.807 , -0.53 , 3.15 , 9.08,0,0
546.876 , -0.61 , 3.02 , 8.2,0,0
546.941 , -0.53 , 2.98 , 9.08,0,0
547.013 , -0.34 , 3.21 , 8.66,0,0
547.078 , -0.89 , 3.06 , 8.540000000000001,0,0
547.141 , -0.72 , 3.21 , 8.58,0,0
547.213 , -0.53 , 3.17 , 8.620000000000001,0,0
547.278 , -0.31 , 3.2600000000000002 , 8.66,0,0
547.342 , -0.61 , 3.38 , 9.08,0,0
547.4110000000001 , -0.6900000000000001 , 3.34 , 8.47,0,0
547.4830000000001 , -0.5 , 3.2600000000000002 , 8.5,0,0
547.548 , -0.42 , 3.38 , 8.81,0,0
547.612 , -0.5700000000000001 , 3.3000000000000003 , 8.35,0,0
547.676 , -0.5700000000000001 , 3.34 , 8.77,0,0
547.739 , -0.72 , 3.5300000000000002 , 8.85,0,0
547.801 , -0.53 , 3.5300000000000002 , 8.120000000000001,0,0
547.872 , -0.34 , 3.5700000000000003 , 8.5,0,0
547.942 , -0.53 , 3.5700000000000003 , 8.540000000000001,0,0
548.011 , -0.89 , 3.11 , 8.77,0,0
548.082 , -0.31 , 3.06 , 8.27,0,0
548.1510000000001 , -0.61 , 3.3000000000000003 , 8.77,0,0
548.221 , -0.84 , 3.11 , 8.31,0,0
548.293 , -0.61 , 3.2600000000000002 , 9.08,0,0
548.3580000000001 , -0.76 , 3.41 , 8.58,0,0
548.423 , -0.65 , 3.45 , 8.620000000000001,0,0
548.51 , -0.34 , 3.5300000000000002 , 8.5,0,0
548.581 , -0.42 , 3.72 , 8.24,0,0
548.6510000000001 , -0.61 , 3.79 , 8.540000000000001,0,0
548.722 , -0.61 , 3.83 , 8.27,0,0
548.792 , -0.65 , 3.87 , 8.16,0,0
548.863 , -0.34 , 3.7600000000000002 , 8.43,0,0
548.931 , -0.38 , 3.68 , 8.58,0,0
549.003 , -0.34 , 3.68 , 8.39,0,0
549.067 , -0.5 , 3.41 , 8.5,0,0
549.1320000000001 , -0.61 , 3.2600000000000002 , 8.81,0,0
549.201 , -0.5700000000000001 , 3.41 , 8.66,0,0
549.273 , -0.65 , 3.3000000000000003 , 8.27,0,0
549.336 , -0.61 , 3.5300000000000002 , 8.73,0,0
549.4010000000001 , -0.5700000000000001 , 3.6 , 8.35,0,0
549.477 , -0.46 , 3.72 , 8.58,0,0
549.542 , -0.53 , 3.79 , 8.16,0,0
549.611 , -0.46 , 3.91 , 8.35,0,0
549.683 , -0.15 , 3.79 , 8.24,0,0
549.747 , -0.38 , 3.95 , 8.77,0,0
549.813 , -0.5 , 3.83 , 8.08,0,0
549.881 , -0.15 , 3.7600000000000002 , 8.43,0,0
549.952 , -0.31 , 3.95 , 8.35,0,0
550.021 , -0.5700000000000001 , 3.79 , 8.31,0,0
550.088 , -0.34 , 3.87 , 8.620000000000001,0,0
550.15 , -0.38 , 3.87 , 8.05,0,0
550.211 , -0.46 , 3.79 , 8.35,0,0
550.273 , -0.5 , 3.87 , 8.58,0,0
550.335 , -0.65 , 3.95 , 8.27,0,0
550.4010000000001 , -0.53 , 3.7600000000000002 , 8.16,0,0
550.471 , -0.15 , 3.79 , 8.43,0,0
550.543 , -0.46 , 3.91 , 8.66,0,0
550.606 , -0.46 , 3.87 , 8.5,0,0
550.671 , -0.38 , 3.83 , 8.05,0,0
550.741 , -0.46 , 3.95 , 8.540000000000001,0,0
550.813 , -0.34 , 3.72 , 7.890000000000001,0,0
550.878 , -0.19 , 3.95 , 9.0,0,0
550.941 , -0.5700000000000001 , 3.79 , 7.82,0,0
551.004 , -0.46 , 3.79 , 8.47,0,0
551.072 , -0.46 , 3.95 , 8.01,0,0
551.141 , -0.72 , 3.79 , 8.47,0,0
551.213 , -0.34 , 3.87 , 8.31,0,0
551.277 , -0.42 , 3.99 , 8.16,0,0
551.343 , -0.31 , 4.0200000000000005 , 8.35,0,0
551.4110000000001 , -0.38 , 4.0200000000000005 , 8.43,0,0
551.474 , -0.19 , 3.95 , 7.930000000000001,0,0
551.538 , -0.46 , 3.99 , 8.92,0,0
551.6030000000001 , -0.27 , 4.0600000000000005 , 8.08,0,0
551.671 , -0.31 , 3.91 , 8.16,0,0
551.741 , -0.15 , 3.99 , 7.82,0,0
551.814 , -0.6900000000000001 , 3.91 , 8.47,0,0
551.879 , 0.0 , 3.99 , 8.39,0,0
551.943 , -0.19 , 4.14 , 8.43,0,0
552.011 , -0.38 , 3.83 , 8.2,0,0
552.075 , -0.31 , 4.1 , 8.58,0,0
552.141 , -0.61 , 4.1 , 8.08,0,0
552.213 , -0.31 , 4.0200000000000005 , 8.43,0,0
552.2760000000001 , -0.11 , 3.95 , 7.890000000000001,0,0
552.338 , -0.46 , 3.95 , 8.39,0,0
552.4010000000001 , -0.19 , 3.95 , 8.08,0,0
552.473 , -0.08 , 4.0200000000000005 , 8.66,0,0
552.5360000000001 , -0.27 , 4.0200000000000005 , 8.01,0,0
552.602 , -0.31 , 3.91 , 8.120000000000001,0,0
552.671 , -0.15 , 4.1 , 8.47,0,0
552.737 , -0.61 , 4.25 , 8.35,0,0
552.8100000000001 , -0.38 , 3.99 , 8.2,0,0
552.884 , -0.11 , 4.48 , 8.620000000000001,0,0
552.949 , -0.5700000000000001 , 4.37 , 7.4,0,0
553.013 , -0.15 , 4.33 , 8.31,0,0
553.081 , 0.11 , 4.48 , 7.59,0,0
553.143 , -0.11 , 4.37 , 8.31,0,0
553.211 , -0.04 , 4.48 , 8.5,0,0
553.273 , -0.23 , 4.6000000000000005 , 7.63,0,0
553.341 , -0.27 , 4.44 , 8.66,0,0
553.419 , 0.0 , 4.5200000000000005 , 7.55,0,0
553.482 , -0.19 , 4.4 , 8.35,0,0
553.551 , 0.04 , 4.4 , 7.890000000000001,0,0
553.624 , -0.38 , 4.6000000000000005 , 8.43,0,0
553.691 , -0.72 , 4.33 , 7.82,0,0
553.754 , -0.34 , 4.0600000000000005 , 7.78,0,0
553.821 , -0.5700000000000001 , 4.14 , 8.77,0,0
553.893 , -0.46 , 3.95 , 7.74,0,0
553.9590000000001 , -0.9500000000000001 , 4.18 , 8.58,0,0
554.023 , -1.18 , 4.25 , 8.05,0,0
554.091 , -1.12 , 4.14 , 8.2,0,0
554.155 , -0.72 , 4.25 , 8.24,0,0
554.22 , -0.42 , 3.95 , 8.31,0,0
554.283 , -0.11 , 3.99 , 8.31,0,0
554.352 , -0.5700000000000001 , 4.18 , 8.43,0,0
554.421 , -0.72 , 3.83 , 7.44,0,0
554.493 , -0.46 , 4.14 , 9.23,0,0
554.556 , -0.5700000000000001 , 4.29 , 7.74,0,0
554.62 , -0.9500000000000001 , 4.0200000000000005 , 8.2,0,0
554.681 , -0.5 , 4.1 , 8.69,0,0
554.741 , -0.34 , 4.21 , 7.930000000000001,0,0
554.803 , -0.34 , 3.99 , 8.43,0,0
554.873 , 0.0 , 4.0600000000000005 , 8.16,0,0
554.9350000000001 , -0.08 , 4.18 , 8.39,0,0
555.003 , 0.15 , 3.79 , 7.97,0,0
555.068 , 0.42 , 3.87 , 8.77,0,0
555.136 , 0.0 , 3.95 , 8.08,0,0
555.201 , -0.31 , 4.0200000000000005 , 8.88,0,0
555.272 , -0.42 , 4.0200000000000005 , 7.59,0,0
555.341 , -0.04 , 3.7600000000000002 , 8.66,0,0
555.4110000000001 , 0.08 , 4.25 , 8.05,0,0
555.485 , -0.31 , 3.83 , 8.16,0,0
555.549 , 0.3 , 4.14 , 8.35,0,0
555.613 , 0.34 , 4.4 , 8.01,0,0
555.681 , 0.27 , 4.1 , 8.27,0,0
555.753 , 0.46 , 4.29 , 8.05,0,0
555.816 , 0.42 , 4.29 , 8.31,0,0
555.885 , 0.61 , 4.18 , 7.97,0,0
555.951 , 0.61 , 4.29 , 8.120000000000001,0,0
556.023 , 0.6900000000000001 , 4.14 , 8.24,0,0
556.091 , 0.5 , 4.0600000000000005 , 7.82,0,0
556.163 , 0.8 , 4.18 , 8.43,0,0
556.227 , 0.84 , 4.21 , 8.35,0,0
556.293 , 0.9500000000000001 , 4.18 , 8.47,0,0
556.361 , 0.6900000000000001 , 4.25 , 7.59,0,0
556.424 , 0.46 , 4.44 , 8.2,0,0
556.491 , 0.72 , 4.6000000000000005 , 7.7,0,0
556.554 , 0.53 , 4.79 , 8.24,0,0
556.621 , 0.91 , 4.79 , 7.5,0,0
556.683 , 0.91 , 4.79 , 8.08,0,0
556.751 , 0.8 , 4.86 , 8.01,0,0
556.823 , 0.42 , 4.4 , 8.16,0,0
556.8870000000001 , 0.08 , 3.95 , 8.43,0,0
556.951 , 0.0 , 4.4 , 7.930000000000001,0,0
557.023 , -0.23 , 4.79 , 7.74,0,0
557.086 , -0.72 , 4.48 , 8.16,0,0
557.147 , -0.19 , 4.5200000000000005 , 7.63,0,0
557.211 , 0.08 , 4.71 , 8.39,0,0
557.283 , 0.11 , 4.33 , 7.930000000000001,0,0
557.348 , 0.27 , 4.6000000000000005 , 8.35,0,0
557.412 , 0.0 , 4.71 , 7.930000000000001,0,0
557.481 , -0.38 , 4.67 , 8.05,0,0
557.561 , -0.15 , 4.71 , 7.97,0,0
557.64 , 0.3 , 4.48 , 7.78,0,0
557.705 , 0.23 , 4.71 , 8.27,0,0
557.769 , -0.19 , 4.71 , 7.65,0,0
557.831 , -0.23 , 4.63 , 8.27,0,0
557.903 , 0.11 , 4.79 , 7.78,0,0
557.969 , 0.19 , 4.71 , 8.120000000000001,0,0
558.033 , 0.19 , 4.71 , 8.01,0,0
558.102 , -0.08 , 4.67 , 7.78,0,0
558.172 , -0.31 , 5.01 , 8.43,0,0
