time,x-axis,y-axis,z-axis,Event1,Event2
448.728 , 5.32 , 1.23 , 8.08,0,0
448.791 , 5.28 , 1.26 , 8.08,0,0
448.855 , 5.28 , 1.3 , 8.08,0,0
448.918 , 5.28 , 1.19 , 8.120000000000001,0,0
448.982 , 5.28 , 1.26 , 8.040000000000001,0,0
449.045 , 5.32 , 1.19 , 8.15,0,0
449.108 , 5.28 , 1.19 , 8.120000000000001,0,0
449.171 , 5.32 , 1.23 , 8.08,0,0
449.235 , 5.28 , 1.23 , 8.08,0,0
449.298 , 5.28 , 1.26 , 8.08,0,0
449.361 , 5.28 , 1.23 , 8.08,0,0
449.425 , 5.32 , 1.23 , 8.120000000000001,0,0
449.488 , 5.32 , 1.23 , 8.08,0,0
449.552 , 5.32 , 1.23 , 8.040000000000001,0,0
449.615 , 5.32 , 1.26 , 8.040000000000001,0,0
449.678 , 5.24 , 1.19 , 8.120000000000001,0,0
449.742 , 5.28 , 1.23 , 8.120000000000001,0,0
449.806 , 5.32 , 1.19 , 8.08,0,0
449.869 , 5.28 , 1.23 , 8.0,0,0
449.933 , 5.28 , 1.19 , 8.040000000000001,0,0
449.99600000000004 , 5.28 , 1.19 , 8.120000000000001,0,0
450.059 , 5.28 , 1.23 , 8.040000000000001,0,0
450.123 , 5.32 , 1.23 , 8.08,0,0
450.18600000000004 , 5.32 , 1.19 , 7.96,0,0
450.25 , 5.28 , 1.19 , 8.08,0,0
450.313 , 5.24 , 1.19 , 8.120000000000001,0,0
450.377 , 5.28 , 1.19 , 8.08,0,0
450.44 , 5.28 , 1.23 , 8.040000000000001,0,0
450.503 , 5.28 , 1.19 , 8.08,0,0
450.567 , 5.32 , 1.23 , 8.08,0,0
450.63 , 5.28 , 1.19 , 8.120000000000001,0,0
450.695 , 5.32 , 1.23 , 8.040000000000001,0,0
450.758 , 5.28 , 1.23 , 8.040000000000001,0,0
450.821 , 5.28 , 1.1500000000000001 , 8.08,0,0
450.884 , 5.32 , 1.23 , 8.040000000000001,0,0
450.947 , 5.28 , 1.23 , 8.0,0,0
451.01 , 5.28 , 1.23 , 8.08,0,0
451.074 , 5.24 , 1.19 , 8.08,0,0
451.137 , 5.24 , 1.19 , 8.15,0,0
451.201 , 5.32 , 1.23 , 8.040000000000001,0,0
451.264 , 5.24 , 1.26 , 7.96,0,0
451.327 , 5.28 , 1.23 , 8.040000000000001,0,0
451.391 , 5.28 , 1.19 , 8.040000000000001,0,0
451.454 , 5.32 , 1.23 , 7.96,0,0
451.517 , 5.32 , 1.23 , 8.0,0,0
451.581 , 5.24 , 1.23 , 8.08,0,0
451.644 , 5.21 , 1.23 , 8.08,0,0
451.708 , 5.24 , 1.23 , 8.15,0,0
451.771 , 5.28 , 1.23 , 8.0,0,0
451.834 , 5.28 , 1.23 , 8.0,0,0
451.898 , 5.28 , 1.23 , 8.0,0,0
451.961 , 5.28 , 1.19 , 8.040000000000001,0,0
452.02500000000003 , 5.24 , 1.19 , 8.040000000000001,0,0
452.088 , 5.28 , 1.23 , 8.120000000000001,0,0
452.152 , 5.28 , 1.26 , 7.96,0,0
452.21500000000003 , 5.32 , 1.23 , 8.040000000000001,0,0
452.278 , 5.28 , 1.23 , 8.040000000000001,0,0
452.341 , 5.32 , 1.1500000000000001 , 8.120000000000001,0,0
452.40500000000003 , 5.24 , 1.19 , 8.040000000000001,0,0
452.468 , 5.28 , 1.23 , 8.040000000000001,0,0
452.532 , 5.28 , 1.19 , 8.0,0,0
452.595 , 5.28 , 1.19 , 8.08,0,0
452.659 , 5.28 , 1.19 , 8.040000000000001,0,0
452.72200000000004 , 5.32 , 1.23 , 8.040000000000001,0,0
452.785 , 5.28 , 1.19 , 8.040000000000001,0,0
452.849 , 5.28 , 1.19 , 8.0,0,0
452.91200000000003 , 5.28 , 1.23 , 8.040000000000001,0,0
452.976 , 5.24 , 1.23 , 8.040000000000001,0,0
453.039 , 5.28 , 1.23 , 8.040000000000001,0,0
453.10200000000003 , 5.28 , 1.19 , 8.08,0,0
453.166 , 5.32 , 1.19 , 8.120000000000001,0,0
453.229 , 5.28 , 1.23 , 8.0,0,0
453.29200000000003 , 5.24 , 1.23 , 8.0,0,0
453.356 , 5.32 , 1.19 , 8.08,0,0
453.419 , 5.28 , 1.23 , 8.120000000000001,0,0
453.482 , 5.32 , 1.19 , 8.040000000000001,0,0
453.545 , 5.28 , 1.23 , 8.040000000000001,0,0
453.60900000000004 , 5.28 , 1.19 , 8.08,0,0
453.672 , 5.24 , 1.19 , 8.120000000000001,0,0
453.735 , 5.24 , 1.19 , 8.040000000000001,0,0
453.79900000000004 , 5.28 , 1.23 , 8.0,0,0
453.863 , 5.28 , 1.19 , 8.040000000000001,0,0
453.927 , 5.28 , 1.19 , 8.08,0,0
453.99 , 5.24 , 1.23 , 8.040000000000001,0,0
454.053 , 5.28 , 1.19 , 8.08,0,0
454.116 , 5.32 , 1.19 , 8.0,0,0
454.17900000000003 , 5.24 , 1.26 , 8.040000000000001,0,0
454.243 , 5.28 , 1.23 , 8.08,0,0
454.307 , 5.24 , 1.19 , 8.040000000000001,0,0
454.37 , 5.32 , 1.23 , 8.040000000000001,0,0
454.433 , 5.28 , 1.23 , 8.040000000000001,0,0
454.497 , 5.28 , 1.23 , 8.08,0,0
454.56 , 5.24 , 1.23 , 8.08,0,0
454.623 , 5.28 , 1.23 , 8.040000000000001,0,0
454.68600000000004 , 5.32 , 1.19 , 8.040000000000001,0,0
454.749 , 5.36 , 1.19 , 8.120000000000001,0,0
454.813 , 5.28 , 1.23 , 8.0,0,0
454.87600000000003 , 5.28 , 1.23 , 8.0,0,0
454.94 , 5.28 , 1.23 , 8.08,0,0
455.004 , 5.28 , 1.19 , 8.08,0,0
455.067 , 5.28 , 1.19 , 8.08,0,0
455.13 , 5.28 , 1.23 , 8.0,0,0
455.194 , 5.32 , 1.19 , 8.08,0,0
455.257 , 5.24 , 1.19 , 8.08,0,0
455.321 , 5.28 , 1.26 , 8.0,0,0
455.384 , 5.32 , 1.19 , 8.0,0,0
455.447 , 5.32 , 1.23 , 8.040000000000001,0,0
455.511 , 5.24 , 1.23 , 8.08,0,0
455.574 , 5.32 , 1.19 , 8.08,0,0
455.63800000000003 , 5.24 , 1.23 , 8.040000000000001,0,0
455.701 , 5.28 , 1.23 , 7.96,0,0
455.764 , 5.28 , 1.1500000000000001 , 8.040000000000001,0,0
455.827 , 5.28 , 1.19 , 8.120000000000001,0,0
455.891 , 5.32 , 1.23 , 8.08,0,0
455.954 , 5.28 , 1.19 , 8.08,0,0
456.01800000000003 , 5.24 , 1.23 , 8.040000000000001,0,0
456.081 , 5.32 , 1.23 , 8.0,0,0
456.144 , 5.32 , 1.23 , 8.040000000000001,0,0
456.208 , 5.28 , 1.1500000000000001 , 8.040000000000001,0,0
456.271 , 5.28 , 1.1500000000000001 , 8.120000000000001,0,0
456.33500000000004 , 5.24 , 1.26 , 8.040000000000001,0,0
456.398 , 5.24 , 1.19 , 8.08,0,0
456.462 , 5.32 , 1.19 , 8.040000000000001,0,0
456.52500000000003 , 5.32 , 1.19 , 8.040000000000001,0,0
456.59000000000003 , 5.32 , 1.1500000000000001 , 8.120000000000001,0,0
456.653 , 5.21 , 1.26 , 8.08,0,0
456.717 , 5.24 , 1.23 , 8.040000000000001,0,0
456.78000000000003 , 5.32 , 1.23 , 8.08,0,0
456.843 , 5.28 , 1.19 , 8.08,0,0
456.907 , 5.28 , 1.23 , 8.08,0,0
456.97 , 5.24 , 1.19 , 8.040000000000001,0,0
457.033 , 5.24 , 1.23 , 8.08,0,0
457.096 , 5.24 , 1.23 , 8.08,0,0
457.16 , 5.28 , 1.19 , 8.120000000000001,0,0
457.223 , 5.28 , 1.23 , 8.08,0,0
457.286 , 5.28 , 1.19 , 8.08,0,0
457.35 , 5.28 , 1.23 , 8.120000000000001,0,0
457.413 , 5.32 , 1.23 , 7.96,0,0
457.47700000000003 , 5.28 , 1.19 , 8.08,0,0
457.54 , 5.28 , 1.1500000000000001 , 8.08,0,0
457.603 , 5.32 , 1.19 , 8.120000000000001,0,0
457.66700000000003 , 5.24 , 1.23 , 8.0,0,0
457.729 , 5.28 , 1.19 , 8.040000000000001,0,0
457.793 , 5.28 , 1.19 , 8.040000000000001,0,0
457.856 , 5.32 , 1.19 , 8.08,0,0
457.92 , 5.28 , 1.19 , 8.0,0,0
457.983 , 5.28 , 1.19 , 8.0,0,0
458.047 , 5.32 , 1.19 , 8.040000000000001,0,0
458.11 , 5.32 , 1.19 , 8.040000000000001,0,0
458.173 , 5.32 , 1.23 , 8.120000000000001,0,0
458.237 , 5.32 , 1.23 , 8.040000000000001,0,0
458.3 , 5.28 , 1.23 , 8.0,0,0
458.363 , 5.28 , 1.19 , 8.040000000000001,0,0
458.427 , 5.28 , 1.19 , 8.120000000000001,0,0
458.49 , 5.28 , 1.19 , 8.08,0,0
458.55400000000003 , 5.32 , 1.19 , 8.040000000000001,0,0
458.617 , 5.28 , 1.19 , 8.0,0,0
458.68 , 5.28 , 1.19 , 8.040000000000001,0,0
458.743 , 5.32 , 1.19 , 8.040000000000001,0,0
458.807 , 5.32 , 1.19 , 8.15,0,0
458.87 , 5.32 , 1.1500000000000001 , 8.040000000000001,0,0
458.934 , 5.36 , 1.19 , 8.040000000000001,0,0
458.997 , 5.32 , 1.1500000000000001 , 8.08,0,0
459.06100000000004 , 5.32 , 1.19 , 8.120000000000001,0,0
459.124 , 5.28 , 1.19 , 8.120000000000001,0,0
459.188 , 5.32 , 1.23 , 8.0,0,0
459.25100000000003 , 5.28 , 1.19 , 8.08,0,0
459.314 , 5.32 , 1.19 , 8.08,0,0
459.378 , 5.28 , 1.19 , 8.120000000000001,0,0
459.44100000000003 , 5.32 , 1.19 , 8.08,0,0
459.50600000000003 , 5.32 , 1.19 , 8.040000000000001,0,0
459.569 , 5.28 , 1.23 , 8.0,0,0
459.633 , 5.28 , 1.19 , 8.08,0,0
459.696 , 5.32 , 1.19 , 8.08,0,0
459.76 , 5.24 , 1.19 , 8.120000000000001,0,0
459.82300000000004 , 5.28 , 1.1500000000000001 , 8.120000000000001,0,0
459.886 , 5.28 , 1.1500000000000001 , 8.08,0,0
459.949 , 5.32 , 1.1500000000000001 , 8.120000000000001,0,0
460.012 , 5.32 , 1.23 , 8.040000000000001,0,0
460.076 , 5.32 , 1.19 , 8.08,0,0
460.139 , 5.28 , 1.23 , 8.15,0,0
460.20300000000003 , 5.28 , 1.19 , 8.120000000000001,0,0
460.266 , 5.32 , 1.23 , 8.08,0,0
460.33 , 5.32 , 1.19 , 8.120000000000001,0,0
460.39300000000003 , 5.32 , 1.23 , 8.08,0,0
460.457 , 5.36 , 1.3800000000000001 , 8.15,0,0
460.52 , 5.28 , 0.88 , 8.19,0,0
460.584 , 5.21 , 1.1500000000000001 , 7.96,0,0
460.647 , 5.36 , 1.19 , 8.08,0,0
460.71000000000004 , 5.32 , 1.1500000000000001 , 8.040000000000001,0,0
460.774 , 5.4 , 1.19 , 8.15,0,0
460.838 , 5.24 , 1.1500000000000001 , 8.040000000000001,0,0
460.901 , 5.36 , 1.07 , 8.0,0,0
460.964 , 5.36 , 1.23 , 8.040000000000001,0,0
461.027 , 5.4 , 1.19 , 8.120000000000001,0,0
461.09000000000003 , 5.24 , 1.1500000000000001 , 8.08,0,0
461.154 , 5.24 , 1.1500000000000001 , 8.08,0,0
461.218 , 5.32 , 1.19 , 8.0,0,0
461.281 , 5.36 , 1.1500000000000001 , 8.15,0,0
461.345 , 5.36 , 1.1500000000000001 , 8.15,0,0
461.408 , 5.32 , 1.19 , 8.08,0,0
461.471 , 5.32 , 1.1500000000000001 , 8.040000000000001,0,0
461.535 , 5.32 , 1.19 , 8.08,0,0
461.598 , 5.32 , 1.1500000000000001 , 8.040000000000001,0,0
461.66200000000003 , 5.36 , 1.1500000000000001 , 8.120000000000001,0,0
461.725 , 5.36 , 1.11 , 8.120000000000001,0,0
461.789 , 5.32 , 1.1500000000000001 , 8.120000000000001,0,0
461.85200000000003 , 5.28 , 1.19 , 8.08,0,0
461.916 , 5.28 , 1.19 , 8.120000000000001,0,0
461.979 , 5.32 , 1.19 , 8.120000000000001,0,0
462.04200000000003 , 5.36 , 1.1500000000000001 , 8.040000000000001,0,0
462.106 , 5.32 , 1.19 , 8.08,0,0
462.169 , 5.32 , 1.19 , 8.120000000000001,0,0
462.233 , 5.32 , 1.19 , 8.15,0,0
462.296 , 5.28 , 1.19 , 8.040000000000001,0,0
462.36 , 5.32 , 1.19 , 8.040000000000001,0,0
462.42400000000004 , 5.32 , 1.19 , 8.040000000000001,0,0
462.488 , 5.36 , 1.11 , 8.120000000000001,0,0
462.552 , 5.32 , 1.19 , 8.040000000000001,0,0
462.615 , 5.24 , 1.19 , 8.040000000000001,0,0
462.67900000000003 , 5.32 , 1.19 , 8.08,0,0
462.742 , 5.36 , 1.1500000000000001 , 8.08,0,0
462.806 , 5.32 , 1.1500000000000001 , 8.120000000000001,0,0
462.869 , 5.36 , 1.19 , 8.08,0,0
462.932 , 5.36 , 1.23 , 8.120000000000001,0,0
462.99600000000004 , 5.28 , 1.19 , 8.08,0,0
463.059 , 5.32 , 1.19 , 7.96,0,0
463.122 , 5.32 , 1.19 , 8.120000000000001,0,0
463.18600000000004 , 5.32 , 1.19 , 8.08,0,0
463.249 , 5.36 , 1.1500000000000001 , 8.08,0,0
463.313 , 5.32 , 1.1500000000000001 , 8.08,0,0
463.37600000000003 , 5.28 , 1.26 , 8.040000000000001,0,0
463.439 , 5.32 , 1.23 , 8.040000000000001,0,0
463.503 , 5.32 , 1.19 , 8.040000000000001,0,0
463.56600000000003 , 5.36 , 1.23 , 8.08,0,0
463.63 , 5.28 , 1.19 , 8.120000000000001,0,0
463.693 , 5.32 , 1.19 , 8.08,0,0
463.757 , 5.32 , 1.19 , 8.08,0,0
463.82 , 5.32 , 1.23 , 8.08,0,0
463.883 , 5.32 , 1.23 , 8.08,0,0
463.959 , 5.32 , 1.23 , 8.040000000000001,0,0
464.022 , 5.32 , 1.19 , 8.120000000000001,0,0
464.08500000000004 , 5.32 , 1.23 , 8.040000000000001,0,0
464.148 , 5.32 , 1.1500000000000001 , 8.120000000000001,0,0
464.212 , 5.28 , 1.19 , 8.08,0,0
464.27500000000003 , 5.32 , 1.19 , 8.040000000000001,0,0
464.339 , 5.32 , 1.1500000000000001 , 8.08,0,0
464.402 , 5.32 , 1.23 , 8.08,0,0
464.46500000000003 , 5.32 , 1.23 , 8.08,0,0
464.528 , 5.28 , 1.19 , 8.08,0,0
464.592 , 5.32 , 1.1500000000000001 , 8.08,0,0
464.65500000000003 , 5.28 , 1.1500000000000001 , 8.040000000000001,0,0
464.719 , 5.28 , 1.19 , 8.0,0,0
464.783 , 5.28 , 1.19 , 8.08,0,0
464.846 , 5.32 , 1.19 , 8.08,0,0
464.91 , 5.36 , 1.1500000000000001 , 8.040000000000001,0,0
464.973 , 5.28 , 1.19 , 8.08,0,0
465.03700000000003 , 5.32 , 1.1500000000000001 , 8.120000000000001,0,0
465.1 , 5.32 , 1.19 , 8.08,0,0
465.164 , 5.28 , 1.23 , 8.0,0,0
465.22700000000003 , 5.36 , 1.1500000000000001 , 8.08,0,0
465.29 , 5.28 , 1.1500000000000001 , 8.08,0,0
465.355 , 5.28 , 1.19 , 8.040000000000001,0,0
465.418 , 5.32 , 1.23 , 8.0,0,0
465.481 , 5.28 , 1.23 , 8.08,0,0
465.545 , 5.28 , 1.19 , 8.08,0,0
465.608 , 5.28 , 1.19 , 8.040000000000001,0,0
465.671 , 5.24 , 1.19 , 7.96,0,0
465.735 , 5.32 , 1.19 , 8.23,0,0
465.798 , 5.28 , 1.23 , 8.040000000000001,0,0
465.862 , 5.36 , 1.19 , 8.0,0,0
465.925 , 5.24 , 1.3 , 7.92,0,0
465.988 , 5.28 , 1.23 , 8.08,0,0
466.052 , 5.24 , 1.26 , 8.040000000000001,0,0
466.115 , 5.24 , 1.23 , 8.08,0,0
466.17900000000003 , 5.36 , 1.26 , 8.040000000000001,0,0
466.242 , 5.28 , 1.23 , 8.040000000000001,0,0
466.306 , 5.28 , 1.19 , 8.120000000000001,0,0
466.369 , 5.28 , 1.1500000000000001 , 8.040000000000001,0,0
466.433 , 5.24 , 1.26 , 8.0,0,0
466.49600000000004 , 5.24 , 1.3 , 8.0,0,0
466.56 , 5.24 , 1.1500000000000001 , 8.15,0,0
466.623 , 5.32 , 1.1500000000000001 , 8.0,0,0
466.68600000000004 , 5.32 , 1.26 , 8.040000000000001,0,0
466.75 , 5.28 , 1.23 , 8.08,0,0
466.813 , 5.28 , 1.19 , 8.040000000000001,0,0
466.87600000000003 , 5.24 , 1.26 , 8.040000000000001,0,0
466.94 , 5.32 , 1.23 , 8.08,0,0
467.003 , 5.32 , 1.23 , 8.040000000000001,0,0
467.06600000000003 , 5.32 , 1.23 , 8.040000000000001,0,0
467.129 , 5.28 , 1.23 , 8.120000000000001,0,0
467.193 , 5.28 , 1.23 , 8.120000000000001,0,0
467.25600000000003 , 5.24 , 1.23 , 8.040000000000001,0,0
467.32 , 5.28 , 1.23 , 8.120000000000001,0,0
467.383 , 5.28 , 1.23 , 8.040000000000001,0,0
467.447 , 5.28 , 1.26 , 8.040000000000001,0,0
467.51 , 5.32 , 1.26 , 8.08,0,0
467.57300000000004 , 5.24 , 1.23 , 8.0,0,0
467.637 , 5.28 , 1.19 , 8.040000000000001,0,0
467.7 , 5.28 , 1.19 , 8.040000000000001,0,0
467.76300000000003 , 5.28 , 1.23 , 8.040000000000001,0,0
467.827 , 5.28 , 1.23 , 8.040000000000001,0,0
467.89 , 5.28 , 1.23 , 8.08,0,0
467.954 , 5.28 , 1.23 , 8.15,0,0
468.017 , 5.28 , 1.23 , 8.040000000000001,0,0
468.081 , 5.28 , 1.23 , 8.040000000000001,0,0
468.144 , 5.28 , 1.26 , 8.0,0,0
468.208 , 5.28 , 1.23 , 8.040000000000001,0,0
468.271 , 5.28 , 1.23 , 8.08,0,0
468.334 , 5.28 , 1.23 , 8.08,0,0
468.397 , 5.24 , 1.19 , 8.0,0,0
468.461 , 5.24 , 1.23 , 8.040000000000001,0,0
468.524 , 5.24 , 1.23 , 8.040000000000001,0,0
468.604 , 5.28 , 1.23 , 8.08,0,0
468.668 , 5.24 , 1.23 , 8.08,0,0
468.731 , 5.28 , 1.23 , 8.0,0,0
468.794 , 5.28 , 1.23 , 8.040000000000001,0,0
468.857 , 5.28 , 1.23 , 8.040000000000001,0,0
468.921 , 5.28 , 1.23 , 8.040000000000001,0,0
468.987 , 5.28 , 1.23 , 8.0,0,0
469.051 , 5.32 , 1.23 , 8.0,0,0
469.116 , 5.32 , 1.26 , 8.040000000000001,0,0
469.183 , 5.28 , 1.23 , 8.0,0,0
469.24600000000004 , 5.24 , 1.23 , 8.08,0,0
469.31 , 5.24 , 1.26 , 8.0,0,0
469.373 , 5.28 , 1.23 , 8.08,0,0
469.43600000000004 , 5.24 , 1.23 , 8.040000000000001,0,0
469.499 , 5.24 , 1.23 , 8.08,0,0
469.562 , 5.28 , 1.23 , 8.040000000000001,0,0
469.62600000000003 , 5.28 , 1.26 , 8.040000000000001,0,0
469.689 , 5.24 , 1.23 , 8.0,0,0
469.753 , 5.28 , 1.23 , 8.08,0,0
469.81600000000003 , 5.24 , 1.23 , 8.0,0,0
469.879 , 5.32 , 1.19 , 8.08,0,0
469.943 , 5.36 , 1.19 , 8.08,0,0
470.00600000000003 , 5.28 , 1.19 , 8.040000000000001,0,0
470.069 , 5.28 , 1.23 , 8.15,0,0
470.13300000000004 , 5.28 , 1.19 , 8.040000000000001,0,0
470.196 , 5.32 , 1.19 , 8.040000000000001,0,0
470.259 , 5.36 , 1.19 , 8.040000000000001,0,0
470.32300000000004 , 5.4 , 1.19 , 8.120000000000001,0,0
470.386 , 5.28 , 1.19 , 8.040000000000001,0,0
470.45 , 5.32 , 1.19 , 7.92,0,0
470.51300000000003 , 5.36 , 1.23 , 8.120000000000001,0,0
470.576 , 5.32 , 1.26 , 8.040000000000001,0,0
470.639 , 5.28 , 1.23 , 8.08,0,0
470.70300000000003 , 5.28 , 1.3 , 7.96,0,0
470.766 , 5.4 , 1.34 , 8.0,0,0
470.83 , 5.59 , 1.53 , 7.8500000000000005,0,0
470.89300000000003 , 5.67 , 1.99 , 7.66,0,0
470.956 , 5.78 , 2.41 , 7.69,0,0
471.02 , 5.93 , 2.64 , 7.58,0,0
471.083 , 6.01 , 2.72 , 7.58,0,0
471.147 , 6.13 , 2.72 , 7.58,0,0
471.21000000000004 , 6.16 , 2.72 , 7.54,0,0
471.274 , 6.09 , 2.79 , 7.3500000000000005,0,0
471.337 , 6.05 , 2.6 , 7.54,0,0
471.40000000000003 , 6.01 , 2.68 , 7.46,0,0
471.464 , 6.09 , 2.68 , 7.43,0,0
471.527 , 6.16 , 2.83 , 7.390000000000001,0,0
471.591 , 6.05 , 2.95 , 7.2700000000000005,0,0
471.654 , 6.13 , 3.22 , 7.2,0,0
471.718 , 6.2 , 3.41 , 7.2,0,0
471.781 , 6.2 , 3.52 , 7.08,0,0
471.845 , 6.47 , 3.45 , 6.97,0,0
471.908 , 6.62 , 3.45 , 7.43,0,0
471.976 , 6.66 , 3.41 , 7.16,0,0
472.039 , 6.8500000000000005 , 2.99 , 6.97,0,0
472.103 , 6.890000000000001 , 3.14 , 7.43,0,0
472.166 , 6.2 , 3.45 , 7.46,0,0
472.23 , 5.55 , 3.45 , 7.2,0,0
472.293 , 5.7 , 3.33 , 6.97,0,0
472.357 , 6.16 , 3.14 , 7.24,0,0
472.42 , 6.8500000000000005 , 2.83 , 7.58,0,0
472.483 , 6.47 , 2.41 , 7.3100000000000005,0,0
472.546 , 6.3500000000000005 , 2.5300000000000002 , 7.62,0,0
472.61 , 5.78 , 2.49 , 6.8500000000000005,0,0
472.673 , 5.86 , 2.07 , 7.69,0,0
472.737 , 5.55 , 2.3000000000000003 , 8.31,0,0
472.8 , 4.67 , 1.57 , 8.19,0,0
472.86400000000003 , 5.09 , 0.27 , 8.31,0,0
472.927 , 5.74 , 1.0 , 8.38,0,0
472.991 , 5.01 , 1.45 , 7.62,0,0
473.05400000000003 , 5.32 , 0.77 , 8.15,0,0
473.118 , 5.82 , 0.54 , 8.0,0,0
473.181 , 5.97 , 0.77 , 7.7700000000000005,0,0
473.244 , 5.93 , 1.07 , 8.31,0,0
473.308 , 5.01 , 1.11 , 7.62,0,0
473.37100000000004 , 5.09 , 0.92 , 8.35,0,0
473.435 , 4.5600000000000005 , 1.61 , 8.42,0,0
473.498 , 4.44 , 1.49 , 7.8500000000000005,0,0
473.56100000000004 , 4.94 , 1.03 , 8.540000000000001,0,0
473.624 , 5.7 , 1.03 , 8.19,0,0
473.688 , 5.28 , 0.96 , 7.2,0,0
473.75100000000003 , 6.16 , 0.27 , 8.540000000000001,0,0
473.815 , 5.97 , 0.61 , 8.46,0,0
473.878 , 5.51 , 0.6900000000000001 , 8.120000000000001,0,0
473.94100000000003 , 5.21 , 1.11 , 8.92,0,0
474.005 , 4.63 , 1.6500000000000001 , 8.31,0,0
474.068 , 3.94 , 1.61 , 7.66,0,0
474.132 , 4.33 , 1.26 , 8.69,0,0
474.20300000000003 , 4.1 , 1.57 , 8.31,0,0
474.266 , 4.86 , 0.73 , 8.0,0,0
474.33 , 5.21 , 0.8 , 7.73,0,0
474.39300000000003 , 6.01 , 0.88 , 7.7700000000000005,0,0
474.457 , 6.28 , 0.6900000000000001 , 8.8,0,0
474.52 , 5.63 , 1.11 , 7.96,0,0
474.583 , 5.59 , 1.19 , 8.58,0,0
474.646 , 4.94 , 1.49 , 8.08,0,0
474.709 , 4.71 , 1.57 , 8.92,0,0
474.773 , 4.17 , 1.3800000000000001 , 7.92,0,0
474.836 , 4.36 , 1.19 , 8.0,0,0
474.90000000000003 , 4.82 , 1.26 , 8.040000000000001,0,0
474.963 , 5.09 , 1.07 , 8.42,0,0
475.026 , 5.59 , 0.46 , 8.27,0,0
475.089 , 5.9 , 0.31 , 8.15,0,0
475.152 , 5.44 , 0.38 , 8.23,0,0
475.216 , 5.09 , 0.34 , 8.96,0,0
475.279 , 4.13 , -0.08 , 8.77,0,0
475.343 , 4.63 , 0.23 , 8.42,0,0
475.406 , 4.25 , 0.23 , 8.120000000000001,0,0
475.469 , 4.48 , 0.19 , 8.92,0,0
475.533 , 4.44 , 0.46 , 8.35,0,0
475.596 , 4.9 , 0.34 , 7.890000000000001,0,0
475.659 , 4.67 , 0.65 , 8.46,0,0
475.72200000000004 , 5.36 , 0.5 , 8.69,0,0
475.786 , 5.36 , 0.08 , 8.040000000000001,0,0
475.849 , 5.63 , 0.27 , 8.120000000000001,0,0
475.91200000000003 , 5.32 , 0.5700000000000001 , 8.69,0,0
475.976 , 5.51 , 0.27 , 8.58,0,0
476.039 , 5.09 , 0.8 , 8.08,0,0
476.103 , 4.82 , 1.07 , 8.77,0,0
476.16700000000003 , 4.33 , 1.07 , 7.92,0,0
476.23 , 4.9 , 0.84 , 8.42,0,0
476.293 , 4.82 , 1.26 , 7.96,0,0
476.356 , 4.98 , 0.84 , 8.08,0,0
476.42 , 5.63 , 0.84 , 8.38,0,0
476.483 , 5.63 , 1.1500000000000001 , 7.7700000000000005,0,0
476.556 , 5.55 , 0.77 , 8.120000000000001,0,0
476.62 , 5.32 , 1.03 , 7.8500000000000005,0,0
476.683 , 5.13 , 1.19 , 8.15,0,0
476.74600000000004 , 5.13 , 1.23 , 8.69,0,0
476.81 , 5.01 , 0.92 , 8.31,0,0
476.873 , 5.32 , 1.0 , 8.19,0,0
476.937 , 5.05 , 1.3 , 7.66,0,0
477.0 , 5.21 , 0.92 , 7.96,0,0
477.063 , 5.36 , 1.03 , 8.27,0,0
477.12600000000003 , 5.36 , 1.11 , 8.0,0,0
477.192 , 5.4 , 1.1500000000000001 , 8.27,0,0
477.25600000000003 , 5.55 , 0.84 , 8.0,0,0
477.319 , 5.82 , 0.5700000000000001 , 8.61,0,0
477.382 , 5.24 , 1.1500000000000001 , 8.27,0,0
477.446 , 4.79 , 1.11 , 7.58,0,0
477.509 , 5.01 , 1.19 , 8.0,0,0
477.572 , 5.28 , 1.42 , 7.7700000000000005,0,0
477.63800000000003 , 5.36 , 1.03 , 7.54,0,0
477.701 , 6.13 , 1.61 , 7.3500000000000005,0,0
477.765 , 6.09 , 2.3000000000000003 , 7.3500000000000005,0,0
477.82800000000003 , 5.9 , 2.3000000000000003 , 6.890000000000001,0,0
477.892 , 6.2 , 1.99 , 7.46,0,0
477.955 , 6.3500000000000005 , 2.18 , 8.23,0,0
478.019 , 6.28 , 1.8800000000000001 , 8.040000000000001,0,0
478.082 , 6.28 , 1.72 , 7.73,0,0
478.146 , 6.32 , 1.72 , 7.92,0,0
478.209 , 6.24 , 1.61 , 7.7700000000000005,0,0
478.273 , 6.2 , 1.72 , 7.5,0,0
478.336 , 6.01 , 1.76 , 7.66,0,0
478.40000000000003 , 6.16 , 1.68 , 7.390000000000001,0,0
478.463 , 6.24 , 1.76 , 7.46,0,0
478.527 , 5.74 , 2.0300000000000002 , 6.8100000000000005,0,0
478.59000000000003 , 6.01 , 1.72 , 7.3100000000000005,0,0
478.653 , 6.2 , 1.34 , 7.58,0,0
478.716 , 6.13 , 1.76 , 6.62,0,0
478.78000000000003 , 6.55 , 1.8 , 6.3500000000000005,0,0
478.843 , 6.74 , 1.76 , 6.66,0,0
478.907 , 7.2700000000000005 , 1.3800000000000001 , 8.31,0,0
478.97 , 7.73 , 1.11 , 8.35,0,0
479.034 , 8.08 , 1.07 , 7.92,0,0
479.09700000000004 , 7.16 , 1.61 , 7.3100000000000005,0,0
479.161 , 6.28 , 1.84 , 7.390000000000001,0,0
